Transaction_ID,Date,Category,Subcategory,Description,Amount,Type,Payment_Method,Merchant,City
TXN00746,2026-06-02,Investments,Mutual Fund,Mutual Fund,2907.91,Expense,UPI,Zerodha,Delhi
TXN00285,2026-06-03,Bills,Mobile,Mobile,956.58,Expense,Bank Transfer,MSEDCL,Delhi
TXN00690,2026-06-03,Investments,Mutual Fund,Mutual Fund,4649.42,Expense,Bank Transfer,Zerodha,Pune
TXN00096,2026-06-04,Entertainment,Movies,Movies,2058.76,Expense,Debit Card,Spotify,Hyderabad
TXN00934,2026-06-04,Travel,Flights,Flights,27784.0,Expense,UPI,MakeMyTrip,Pune
TXN01061,2026-06-04,Education,Course,Course,5244.73,Expense,Cash,Coursera,Pune
TXN01333,2026-06-04,Food,Cafe,Cafe,1148.69,Expense,Cash,Reliance Fresh,Mumbai
TXN00995,2026-06-05,Bills,Electricity,Electricity,742.75,Expense,Debit Card,Airtel,Nagpur
TXN01216,2026-06-05,Education,Certification,Certification,1886.99,Expense,UPI,Coursera,Pune
TXN01368,2026-06-05,Transport,Public Transport,Public Transport,81.62,Expense,Bank Transfer,Indian Oil,Nagpur
TXN01435,2026-06-05,Food,Restaurant,Restaurant,545.8,Expense,Cash,Reliance Fresh,Nagpur
TXN00811,2026-06-06,Food,Groceries,Groceries,555.09,Expense,Cash,Reliance Fresh,Bengaluru
TXN01297,2026-06-06,Food,Restaurant,Restaurant,2075.3,Expense,Credit Card,Cafe Coffee Day,Mumbai
TXN01481,2026-06-06,Travel,Local Travel,Local Travel,12338.57,Expense,Cash,OYO,Mumbai
TXN00147,2026-06-07,Shopping,Home,Home,856.16,Expense,Bank Transfer,Myntra,Hyderabad
TXN00571,2026-06-07,Shopping,Electronics,Electronics,1923.31,Expense,Credit Card,Flipkart,Delhi
TXN00194,2026-06-08,Freelance,Project Income,Project Income,22789.6,Income,Debit Card,Freelance Client,Pune
TXN00202,2026-06-08,Bills,Mobile,Mobile,483.4,Expense,UPI,ACT Fibernet,Nagpur
TXN00981,2026-06-08,Entertainment,Games,Games,345.08,Expense,UPI,Steam,Delhi
TXN00019,2026-06-09,Bonus,Performance Bonus,Performance Bonus,53804.68,Income,Credit Card,Company Bonus,Hyderabad
TXN00150,2026-06-10,Entertainment,Movies,Movies,288.23,Expense,Debit Card,Spotify,Delhi
TXN00167,2026-06-10,Transport,Parking,Parking,65.88,Expense,Bank Transfer,Uber,Mumbai
TXN00621,2026-06-10,Travel,Flights,Flights,3699.28,Expense,UPI,MakeMyTrip,Hyderabad
TXN00810,2026-06-10,Entertainment,Streaming,Streaming,198.02,Expense,Credit Card,Steam,Nagpur
TXN01430,2026-06-10,Transport,Parking,Parking,596.61,Expense,Credit Card,Uber,Mumbai
TXN00989,2026-06-11,Shopping,Home,Home,2477.37,Expense,Credit Card,Amazon,Bengaluru
TXN01445,2026-06-11,Shopping,Electronics,Electronics,2649.28,Expense,Bank Transfer,Amazon,Nagpur
TXN00544,2026-06-12,Transport,Parking,Parking,108.0,Expense,Cash,Uber,Pune
TXN01302,2026-06-12,Bills,Internet,Internet,1039.56,Expense,Credit Card,Jio,Pune
TXN01309,2026-06-12,Food,Groceries,Groceries,290.23,Expense,Credit Card,Zomato,Nagpur
TXN00642,2026-06-14,Health,Healthcare,Healthcare,3220.31,Expense,Debit Card,Practo,Pune
TXN00869,2026-06-14,Education,Books,Books,2090.34,Expense,Credit Card,Skill Course,Bengaluru
TXN01053,2026-06-15,Interest,Bank Interest,Bank Interest,45491.58,Income,Debit Card,Employer,Delhi
TXN01131,2026-06-16,Food,Restaurant,Restaurant,704.82,Expense,Debit Card,Reliance Fresh,Hyderabad
TXN01338,2026-06-16,Food,Restaurant,Restaurant,1197.47,Expense,Cash,Swiggy,Pune
TXN01447,2026-06-16,Interest,Bank Interest,Bank Interest,41763.47,Income,Cash,Bank,Hyderabad
TXN01274,2026-06-17,Bills,Mobile,Mobile,671.82,Expense,Bank Transfer,Jio,Bengaluru
TXN00204,2026-06-20,Bills,Internet,Internet,1269.39,Expense,UPI,Jio,Delhi
TXN01284,2026-06-20,Interest,Bank Interest,Bank Interest,41656.64,Income,Bank Transfer,Bank,Delhi
TXN01423,2026-06-20,Food,Food Delivery,Food Delivery,1690.96,Expense,Credit Card,Reliance Fresh,Mumbai
TXN01485,2026-06-20,Transport,Cab,Cab,485.85,Expense,Credit Card,Uber,Mumbai
TXN00278,2026-06-21,Food,Food Delivery,Food Delivery,148.11,Expense,Cash,Cafe Coffee Day,Hyderabad
TXN00715,2026-06-21,Freelance,Project Income,Project Income,31065.27,Income,Bank Transfer,Company Bonus,Pune
TXN00727,2026-06-21,Shopping,Home,Home,774.92,Expense,Bank Transfer,Amazon,Mumbai
TXN01136,2026-06-21,Shopping,Personal Care,Personal Care,540.76,Expense,UPI,Amazon,Mumbai
TXN01328,2026-06-21,Food,Groceries,Groceries,542.14,Expense,Bank Transfer,Reliance Fresh,Nagpur
TXN00044,2026-06-22,Education,Course,Course,2539.4,Expense,UPI,Skill Course,Bengaluru
TXN01077,2026-06-22,Freelance,Project Income,Project Income,23665.94,Income,Debit Card,Freelance Client,Mumbai
TXN00263,2026-06-23,Transport,Parking,Parking,572.09,Expense,Cash,Ola,Hyderabad
TXN01160,2026-06-23,Bills,Electricity,Electricity,3423.82,Expense,Cash,ACT Fibernet,Nagpur
TXN01443,2026-06-24,Transport,Cab,Cab,91.99,Expense,Credit Card,Uber,Delhi
TXN00306,2026-06-25,Food,Groceries,Groceries,481.67,Expense,Cash,Reliance Fresh,Hyderabad
TXN00910,2026-06-25,Entertainment,Events,Events,1383.71,Expense,Bank Transfer,Steam,Pune
TXN00928,2026-06-25,Shopping,Home,Home,5915.03,Expense,Credit Card,Amazon,Pune
TXN01078,2026-06-25,Food,Cafe,Cafe,310.22,Expense,Debit Card,Zomato,Mumbai
TXN01203,2026-06-25,Bills,Electricity,Electricity,589.01,Expense,Debit Card,ACT Fibernet,Delhi
TXN01285,2026-06-25,Education,Certification,Certification,3786.43,Expense,Debit Card,Coursera,Mumbai
TXN01398,2026-06-25,Bonus,Performance Bonus,Performance Bonus,45636.09,Income,Credit Card,Freelance Client,Pune
TXN00318,2026-06-26,Transport,Parking,Parking,322.63,Expense,Bank Transfer,Indian Oil,Bengaluru
TXN00474,2026-06-26,Entertainment,Games,Games,258.45,Expense,Debit Card,Spotify,Delhi
TXN01099,2026-06-26,Bonus,Performance Bonus,Performance Bonus,25043.42,Income,UPI,Bank,Bengaluru
TXN00279,2026-06-27,Shopping,Personal Care,Personal Care,3680.15,Expense,Bank Transfer,Myntra,Mumbai
TXN00327,2026-06-27,Bills,Electricity,Electricity,699.81,Expense,Credit Card,Airtel,Delhi
TXN00773,2026-06-27,Entertainment,Streaming,Streaming,384.98,Expense,UPI,Netflix,Delhi
TXN00959,2026-06-27,Food,Cafe,Cafe,1272.01,Expense,UPI,Zomato,Nagpur
TXN01182,2026-06-27,Bills,Utilities,Utilities,3963.89,Expense,Bank Transfer,ACT Fibernet,Mumbai
TXN01272,2026-06-27,Health,Fitness,Fitness,5756.04,Expense,Bank Transfer,Cult Fit,Delhi
TXN00353,2026-06-30,Shopping,Electronics,Electronics,3831.79,Expense,UPI,Myntra,Hyderabad
TXN00826,2026-06-30,Interest,Bank Interest,Bank Interest,25236.62,Income,Credit Card,Freelance Client,Delhi
TXN00979,2026-06-30,Food,Groceries,Groceries,2123.43,Expense,Debit Card,Cafe Coffee Day,Pune
TXN00324,2026-07-01,Education,Course,Course,903.29,Expense,UPI,Skill Course,Hyderabad
TXN00743,2026-07-01,Food,Groceries,Groceries,336.18,Expense,Debit Card,Cafe Coffee Day,Nagpur
TXN01088,2026-07-01,Bills,Electricity,Electricity,2294.8,Expense,Cash,Airtel,Mumbai
TXN00109,2026-07-02,Education,Learning,Learning,9229.32,Expense,UPI,Skill Course,Delhi
TXN00158,2026-07-02,Food,Food Delivery,Food Delivery,1524.85,Expense,Debit Card,Reliance Fresh,Hyderabad
TXN00511,2026-07-03,Health,Pharmacy,Pharmacy,1880.07,Expense,Debit Card,Practo,Mumbai
TXN00738,2026-07-03,Health,Healthcare,Healthcare,607.72,Expense,Cash,Cult Fit,Hyderabad
TXN00908,2026-07-03,Bonus,Performance Bonus,Performance Bonus,40657.48,Income,Cash,Employer,Delhi
TXN00115,2026-07-04,Shopping,Clothing,Clothing,7732.48,Expense,Cash,Amazon,Pune
TXN00652,2026-07-04,Entertainment,Movies,Movies,1126.69,Expense,Cash,Steam,Pune
TXN01378,2026-07-04,Travel,Local Travel,Local Travel,1481.27,Expense,Bank Transfer,OYO,Hyderabad
TXN01496,2026-07-04,Travel,Vacation,Vacation,17464.11,Expense,Bank Transfer,IRCTC,Delhi
TXN00475,2026-07-05,Health,Doctor,Doctor,340.43,Expense,Debit Card,Apollo Pharmacy,Pune
TXN00695,2026-07-05,Health,Fitness,Fitness,3803.61,Expense,Debit Card,Apollo Pharmacy,Pune
TXN01069,2026-07-05,Travel,Local Travel,Local Travel,23627.36,Expense,UPI,MakeMyTrip,Pune
TXN00224,2026-07-07,Education,Certification,Certification,2567.6,Expense,UPI,Coursera,Bengaluru
TXN01232,2026-07-07,Transport,Fuel,Fuel,590.86,Expense,Cash,Ola,Nagpur
TXN01348,2026-07-07,Food,Restaurant,Restaurant,1368.03,Expense,UPI,Swiggy,Bengaluru
TXN00745,2026-07-08,Investments,FD,FD,12516.99,Expense,Cash,HDFC Securities,Nagpur
TXN01376,2026-07-09,Bills,Mobile,Mobile,451.22,Expense,Cash,ACT Fibernet,Hyderabad
TXN00943,2026-07-10,Transport,Cab,Cab,698.98,Expense,Cash,HP Petrol,Delhi
TXN01000,2026-07-10,Bonus,Performance Bonus,Performance Bonus,36010.14,Income,Bank Transfer,Bank,Pune
TXN01362,2026-07-11,Shopping,Clothing,Clothing,4445.26,Expense,UPI,Croma,Pune
TXN00082,2026-07-12,Freelance,Project Income,Project Income,36580.04,Income,UPI,Freelance Client,Pune
TXN00155,2026-07-12,Interest,Bank Interest,Bank Interest,32790.6,Income,Bank Transfer,Freelance Client,Bengaluru
TXN00359,2026-07-12,Education,Learning,Learning,1674.95,Expense,Debit Card,Coursera,Bengaluru
TXN00522,2026-07-12,Bills,Electricity,Electricity,2758.66,Expense,Bank Transfer,MSEDCL,Pune
TXN01062,2026-07-12,Entertainment,Movies,Movies,317.1,Expense,UPI,BookMyShow,Delhi
TXN00689,2026-07-13,Shopping,Electronics,Electronics,1781.57,Expense,UPI,Flipkart,Pune
TXN01475,2026-07-13,Entertainment,Movies,Movies,2284.03,Expense,Credit Card,BookMyShow,Delhi
TXN00388,2026-07-14,Bonus,Performance Bonus,Performance Bonus,52055.86,Income,UPI,Employer,Pune
TXN00453,2026-07-14,Investments,Stocks,Stocks,2024.48,Expense,Bank Transfer,SBI Mutual Fund,Nagpur
TXN00500,2026-07-14,Interest,Bank Interest,Bank Interest,41609.12,Income,UPI,Freelance Client,Hyderabad
TXN01092,2026-07-14,Travel,Vacation,Vacation,7785.76,Expense,Debit Card,IRCTC,Delhi
TXN00257,2026-07-15,Education,Certification,Certification,677.76,Expense,Bank Transfer,Udemy,Mumbai
TXN01178,2026-07-15,Interest,Bank Interest,Bank Interest,36497.31,Income,Credit Card,Freelance Client,Bengaluru
TXN00559,2026-07-17,Bills,Internet,Internet,1194.3,Expense,UPI,MSEDCL,Delhi
TXN00684,2026-07-17,Food,Food Delivery,Food Delivery,120.09,Expense,UPI,Cafe Coffee Day,Hyderabad
TXN00718,2026-07-17,Bills,Utilities,Utilities,537.68,Expense,Cash,Airtel,Bengaluru
TXN01373,2026-07-17,Entertainment,Streaming,Streaming,390.42,Expense,Bank Transfer,Spotify,Nagpur
TXN00572,2026-07-18,Bills,Electricity,Electricity,493.31,Expense,Cash,Airtel,Mumbai
TXN01206,2026-07-18,Food,Cafe,Cafe,421.23,Expense,Credit Card,Swiggy,Bengaluru
TXN00488,2026-07-19,Shopping,Clothing,Clothing,1108.31,Expense,UPI,Flipkart,Bengaluru
TXN00026,2026-07-20,Interest,Bank Interest,Bank Interest,23697.81,Income,Credit Card,Employer,Hyderabad
TXN00042,2026-07-20,Bills,Utilities,Utilities,1893.49,Expense,Credit Card,Airtel,Mumbai
TXN01339,2026-07-20,Salary,Monthly Salary,Monthly Salary,59752.99,Income,Bank Transfer,Employer,Bengaluru
TXN00132,2026-07-21,Bills,Mobile,Mobile,2788.77,Expense,Credit Card,MSEDCL,Bengaluru
TXN00782,2026-07-21,Investments,Mutual Fund,Mutual Fund,11677.49,Expense,UPI,Zerodha,Delhi
TXN00186,2026-07-22,Bills,Electricity,Electricity,2703.71,Expense,Debit Card,MSEDCL,Bengaluru
TXN00666,2026-07-23,Food,Food Delivery,Food Delivery,640.39,Expense,Bank Transfer,Swiggy,Hyderabad
TXN01015,2026-07-23,Salary,Monthly Salary,Monthly Salary,58673.22,Income,Bank Transfer,Bank,Delhi
TXN01150,2026-07-23,Investments,FD,FD,4408.26,Expense,Credit Card,Zerodha,Mumbai
TXN01175,2026-07-23,Transport,Public Transport,Public Transport,1023.53,Expense,Bank Transfer,Indian Oil,Delhi
TXN01253,2026-07-23,Bills,Internet,Internet,3719.69,Expense,Bank Transfer,Jio,Delhi
TXN00197,2026-07-24,Freelance,Project Income,Project Income,32982.75,Income,UPI,Freelance Client,Mumbai
TXN00164,2026-07-25,Investments,FD,FD,9690.62,Expense,UPI,SBI,Pune
TXN00177,2026-07-25,Travel,Flights,Flights,16863.97,Expense,Credit Card,MakeMyTrip,Mumbai
TXN00455,2026-07-25,Entertainment,Games,Games,2605.19,Expense,Credit Card,Netflix,Hyderabad
TXN00032,2026-07-26,Investments,Stocks,Stocks,6031.99,Expense,Debit Card,SBI,Nagpur
TXN00117,2026-07-26,Food,Restaurant,Restaurant,191.37,Expense,Debit Card,Swiggy,Hyderabad
TXN00372,2026-07-27,Food,Food Delivery,Food Delivery,243.76,Expense,UPI,Reliance Fresh,Nagpur
TXN00557,2026-07-27,Health,Doctor,Doctor,327.18,Expense,UPI,Practo,Bengaluru
TXN01054,2026-07-27,Investments,FD,FD,4994.9,Expense,Debit Card,Zerodha,Pune
TXN01438,2026-07-27,Shopping,Home,Home,2358.3,Expense,Debit Card,Croma,Hyderabad
TXN00020,2026-07-28,Education,Learning,Learning,904.64,Expense,Debit Card,Skill Course,Pune
TXN00772,2026-07-28,Education,Learning,Learning,2395.27,Expense,UPI,Coursera,Pune
TXN01085,2026-07-28,Salary,Monthly Salary,Monthly Salary,31843.57,Income,Cash,Employer,Bengaluru
TXN00481,2026-07-29,Entertainment,Movies,Movies,777.61,Expense,UPI,Spotify,Mumbai
TXN00391,2026-07-30,Shopping,Personal Care,Personal Care,14314.12,Expense,UPI,Croma,Bengaluru
TXN00641,2026-07-30,Food,Groceries,Groceries,198.95,Expense,UPI,Zomato,Mumbai
TXN00896,2026-07-30,Entertainment,Games,Games,2979.15,Expense,Debit Card,Spotify,Hyderabad
TXN00938,2026-07-30,Health,Healthcare,Healthcare,593.41,Expense,Bank Transfer,Practo,Pune
TXN00173,2026-07-31,Food,Groceries,Groceries,252.08,Expense,Cash,Cafe Coffee Day,Pune
TXN00221,2026-08-01,Travel,Local Travel,Local Travel,29207.96,Expense,Credit Card,IRCTC,Delhi
TXN00275,2026-08-01,Bonus,Performance Bonus,Performance Bonus,54756.1,Income,Credit Card,Freelance Client,Nagpur
TXN00918,2026-08-03,Shopping,Electronics,Electronics,941.12,Expense,UPI,Myntra,Pune
TXN00900,2026-08-04,Shopping,Electronics,Electronics,12185.47,Expense,Credit Card,Amazon,Bengaluru
TXN01317,2026-08-05,Health,Pharmacy,Pharmacy,313.76,Expense,UPI,Cult Fit,Nagpur
TXN01452,2026-08-05,Transport,Parking,Parking,298.0,Expense,UPI,Uber,Delhi
TXN01487,2026-08-05,Transport,Fuel,Fuel,71.17,Expense,Cash,Ola,Bengaluru
TXN00784,2026-08-06,Entertainment,Streaming,Streaming,184.46,Expense,UPI,Spotify,Hyderabad
TXN01130,2026-08-06,Shopping,Home,Home,7893.52,Expense,Cash,Myntra,Delhi
TXN01220,2026-08-06,Bills,Utilities,Utilities,4719.55,Expense,UPI,Jio,Delhi
TXN00255,2026-08-07,Bills,Mobile,Mobile,741.5,Expense,Debit Card,MSEDCL,Bengaluru
TXN00309,2026-08-07,Health,Pharmacy,Pharmacy,284.56,Expense,Credit Card,Local Clinic,Pune
TXN00240,2026-08-08,Bonus,Performance Bonus,Performance Bonus,37649.61,Income,Bank Transfer,Employer,Delhi
TXN00548,2026-08-09,Travel,Vacation,Vacation,13300.55,Expense,Cash,OYO,Pune
TXN01198,2026-08-09,Entertainment,Streaming,Streaming,595.25,Expense,Bank Transfer,Netflix,Pune
TXN01482,2026-08-09,Shopping,Electronics,Electronics,1933.77,Expense,Debit Card,Croma,Nagpur
TXN00034,2026-08-10,Health,Healthcare,Healthcare,1576.34,Expense,UPI,Local Clinic,Mumbai
TXN01125,2026-08-10,Freelance,Project Income,Project Income,42169.94,Income,UPI,Employer,Mumbai
TXN00618,2026-08-11,Transport,Fuel,Fuel,391.71,Expense,UPI,HP Petrol,Pune
TXN00847,2026-08-11,Shopping,Home,Home,666.35,Expense,Bank Transfer,Croma,Bengaluru
TXN00883,2026-08-12,Shopping,Home,Home,6011.04,Expense,Debit Card,Myntra,Mumbai
TXN00973,2026-08-12,Investments,FD,FD,1364.89,Expense,Bank Transfer,SBI,Delhi
TXN01352,2026-08-12,Bonus,Performance Bonus,Performance Bonus,42637.35,Income,Cash,Company Bonus,Delhi
TXN01156,2026-08-13,Transport,Fuel,Fuel,1199.91,Expense,Debit Card,HP Petrol,Hyderabad
TXN00644,2026-08-14,Investments,FD,FD,5870.61,Expense,Cash,HDFC Securities,Bengaluru
TXN00892,2026-08-14,Interest,Bank Interest,Bank Interest,28321.96,Income,Debit Card,Bank,Pune
TXN01349,2026-08-15,Bills,Internet,Internet,1145.81,Expense,Cash,ACT Fibernet,Nagpur
TXN00185,2026-08-16,Salary,Monthly Salary,Monthly Salary,50924.08,Income,Credit Card,Bank,Mumbai
TXN01318,2026-08-16,Shopping,Home,Home,4383.6,Expense,Debit Card,Myntra,Hyderabad
TXN00871,2026-08-17,Shopping,Personal Care,Personal Care,13163.86,Expense,UPI,Myntra,Bengaluru
TXN00487,2026-08-18,Transport,Parking,Parking,97.69,Expense,Cash,Indian Oil,Delhi
TXN01492,2026-08-18,Transport,Parking,Parking,795.86,Expense,Debit Card,HP Petrol,Mumbai
TXN00065,2026-08-19,Shopping,Home,Home,1375.19,Expense,Cash,Myntra,Hyderabad
TXN00457,2026-08-19,Health,Doctor,Doctor,208.79,Expense,Credit Card,Local Clinic,Bengaluru
TXN00588,2026-08-19,Transport,Fuel,Fuel,1132.39,Expense,Credit Card,Uber,Nagpur
TXN01016,2026-08-19,Transport,Cab,Cab,619.07,Expense,Credit Card,HP Petrol,Delhi
TXN01377,2026-08-19,Entertainment,Events,Events,219.82,Expense,Debit Card,Netflix,Bengaluru
TXN01436,2026-08-19,Bills,Internet,Internet,2351.88,Expense,Cash,Airtel,Nagpur
TXN01455,2026-08-19,Bonus,Performance Bonus,Performance Bonus,30385.81,Income,Bank Transfer,Employer,Pune
TXN01415,2026-08-20,Food,Restaurant,Restaurant,233.35,Expense,Cash,Reliance Fresh,Delhi
TXN00365,2026-08-21,Food,Cafe,Cafe,216.18,Expense,UPI,Cafe Coffee Day,Delhi
TXN00555,2026-08-21,Freelance,Project Income,Project Income,31236.95,Income,Cash,Bank,Mumbai
TXN00670,2026-08-22,Shopping,Personal Care,Personal Care,434.05,Expense,UPI,Myntra,Delhi
TXN00664,2026-08-24,Shopping,Personal Care,Personal Care,316.5,Expense,UPI,Flipkart,Pune
TXN00890,2026-08-24,Food,Food Delivery,Food Delivery,1172.5,Expense,UPI,Swiggy,Delhi
TXN01176,2026-08-24,Salary,Monthly Salary,Monthly Salary,32869.59,Income,UPI,Bank,Mumbai
TXN01215,2026-08-24,Bills,Utilities,Utilities,2452.03,Expense,Cash,ACT Fibernet,Pune
TXN00379,2026-08-25,Travel,Vacation,Vacation,8710.48,Expense,Bank Transfer,MakeMyTrip,Nagpur
TXN00620,2026-08-25,Freelance,Project Income,Project Income,54128.92,Income,Debit Card,Employer,Delhi
TXN00925,2026-08-25,Education,Certification,Certification,7044.42,Expense,UPI,Amazon Books,Hyderabad
TXN01405,2026-08-26,Entertainment,Games,Games,1013.36,Expense,Cash,Steam,Bengaluru
TXN00130,2026-08-27,Food,Cafe,Cafe,139.87,Expense,UPI,Swiggy,Delhi
TXN00144,2026-08-27,Food,Food Delivery,Food Delivery,1022.55,Expense,Debit Card,Cafe Coffee Day,Bengaluru
TXN01072,2026-08-27,Entertainment,Streaming,Streaming,195.7,Expense,Credit Card,BookMyShow,Pune
TXN01155,2026-08-27,Shopping,Personal Care,Personal Care,3448.3,Expense,Debit Card,Myntra,Delhi
TXN00203,2026-08-28,Health,Doctor,Doctor,2992.97,Expense,Debit Card,Practo,Hyderabad
TXN01058,2026-08-28,Education,Course,Course,3451.03,Expense,Credit Card,Coursera,Delhi
TXN01329,2026-08-28,Interest,Bank Interest,Bank Interest,46824.64,Income,Bank Transfer,Bank,Delhi
TXN01124,2026-08-29,Entertainment,Games,Games,272.21,Expense,UPI,Spotify,Delhi
TXN00698,2026-08-30,Food,Groceries,Groceries,161.62,Expense,Cash,Swiggy,Delhi
TXN00444,2026-08-31,Entertainment,Events,Events,1537.79,Expense,UPI,Steam,Mumbai
TXN00550,2026-08-31,Bills,Utilities,Utilities,2211.62,Expense,UPI,Airtel,Delhi
TXN00633,2026-08-31,Investments,Stocks,Stocks,17229.61,Expense,Debit Card,SBI,Pune
TXN01209,2026-08-31,Bonus,Performance Bonus,Performance Bonus,48303.72,Income,Bank Transfer,Employer,Bengaluru
